State,  Time, Number_of _Trial
0 0 0 0  1 -0  1 -0	0	0
0.000400066   0.0387013 0.000400066   0.0387013     0.9998 -0.0199987     0.9998 -0.0199987	0.02	4
0.00140011  0.0619107 0.00140011  0.0617107     0.9992 -0.0399893     0.9992 -0.0399893	0.04	2
0.00280058   0.077336 0.00280058   0.076736  0.998201 -0.059964  0.998201 -0.059964	0.06	3
0.00460178   0.100685 0.00460178  0.0993853   0.996802 -0.0799147   0.996802 -0.0799147	0.08	2
0.00680423   0.124167 0.00680423   0.121767   0.995004 -0.0998334   0.995004 -0.0998334	0.1	1
0.00960869   0.155688 0.00950867   0.151688  0.992809 -0.119712  0.992809 -0.119712	0.12	1
 0.012916  0.179457 0.0127161  0.173257  0.990216 -0.139543  0.990216 -0.139543	0.14	1
0.0166273  0.195482 0.0163273  0.186382  0.987227 -0.159318  0.987227 -0.159318	0.16	2
0.0207437   0.21937 0.0202437   0.20677 0.983844 -0.17903 0.983844 -0.17903	0.18	1
0.0254666  0.251231 0.0246666  0.234231  0.980067 -0.198669  0.980067 -0.198669	0.2	1
0.0306975   0.27537 0.0294974   0.25307 0.975897 -0.21823 0.975897 -0.21823	0.22	1
0.036538 0.307497 0.034838 0.278897  0.971338 -0.237703  0.971338 -0.237703	0.24	1
 0.04289 0.331919  0.04059 0.295919   0.96639 -0.257081   0.96639 -0.257081	0.26	1
0.0498555  0.364244 0.0467555  0.319644  0.961055 -0.276356  0.961055 -0.276356	0.28	1
0.0575365   0.40458 0.0534365   0.35018 0.955337 -0.29552 0.955337 -0.29552	0.3	1
0.0660354  0.445033 0.0607355  0.379433  0.949235 -0.314567  0.949235 -0.314567	0.32	1
0.0751547  0.469913 0.0684547  0.391613  0.942755 -0.333487  0.942755 -0.333487	0.34	1
0.0849968  0.510626 0.0765969  0.418126  0.935897 -0.352274  0.935897 -0.352274	0.36	1
0.0956646   0.55148 0.0851647  0.443079 0.928665 -0.37092 0.928665 -0.37092	0.38	1
