Time,State0,State1,State2,State3,State4,State5,State6,State7,Trial
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,6.666666666666667e-05,0.007866666666666666,6.666666666666667e-05,0.007866666666666666,0.0,0.0,0.0,0.0,2.6666666666666665
0.04,9.999999999999999e-05,-0.0052,9.999999999999999e-05,-0.005233333333333333,0.0,0.0,0.0,0.0,1.0
0.06,6.666666666666667e-05,0.0026333333333333334,6.666666666666667e-05,0.0026,0.0,0.0,0.0,0.0,1.0
0.08,9.999999999999999e-05,3.3333333333333335e-05,9.999999999999999e-05,-3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.1,0.00013333333333333334,0.0026666666666666666,0.00013333333333333334,0.0025666666666666667,0.0,0.0,0.0,0.0,1.0
0.12,0.00016666666666666666,6.666666666666667e-05,0.00016666666666666666,-6.666666666666667e-05,0.0,0.0,0.0,0.0,1.0
0.14,3.3333333333333335e-05,-0.013033333333333334,3.3333333333333335e-05,-0.013200000000000002,0.0,0.0,0.0,0.0,1.0
0.16,-0.00013333333333333334,-0.005233333333333333,-0.00016666666666666666,-0.005399999999999999,0.0,0.0,0.0,0.0,1.0
0.18,-0.00019999999999999998,-0.0026333333333333334,-0.00023333333333333333,-0.002766666666666667,0.0,0.0,0.0,0.0,1.0
0.2,-0.00023333333333333333,-3.3333333333333335e-05,-0.0002666666666666667,-9.999999999999999e-05,0.0,0.0,0.0,0.0,1.0
0.22,-0.00016666666666666666,0.007833333333333333,-0.00019999999999999998,0.0078000000000000005,0.0,0.0,0.0,0.0,1.0
0.24,-3.3333333333333335e-05,0.005233333333333333,-6.666666666666667e-05,0.005233333333333333,0.0,0.0,0.0,0.0,1.0
0.26,3.3333333333333335e-05,0.0026333333333333334,0.0,0.0026333333333333334,0.0,0.0,0.0,0.0,1.0
0.28,6.666666666666667e-05,3.3333333333333335e-05,3.3333333333333335e-05,3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.3,9.999999999999999e-05,0.0026666666666666666,6.666666666666667e-05,0.0026333333333333334,0.0,0.0,0.0,0.0,1.0
0.32,0.00013333333333333334,6.666666666666667e-05,9.999999999999999e-05,0.0,0.0,0.0,0.0,0.0,1.0
0.34,0.0,-0.013033333333333334,-3.3333333333333335e-05,-0.013133333333333332,0.0,0.0,0.0,0.0,1.0
0.36,-0.00016666666666666666,-0.005233333333333333,-0.00023333333333333333,-0.0053,0.0,0.0,0.0,0.0,1.0
0.38,-0.00023333333333333333,-0.0026333333333333334,-0.0003,-0.0026333333333333334,0.0,0.0,0.0,0.0,1.0
0.4,-0.0002666666666666667,-3.3333333333333335e-05,-0.0003333333333333333,3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.42,-0.00019999999999999998,0.007833333333333333,-0.0002666666666666667,0.007966666666666667,0.0,0.0,0.0,0.0,1.0
0.44,-0.00016666666666666666,-0.005233333333333333,-0.00023333333333333333,-0.005066666666666666,0.0,0.0,0.0,0.0,1.0
0.46,-0.00019999999999999998,0.0026,-0.0002666666666666667,0.0028333333333333335,0.0,0.0,0.0,0.0,1.0
0.48,-0.00016666666666666666,0.0,-0.00023333333333333333,0.0002666666666666667,0.0,0.0,0.0,0.0,1.0
0.5,-0.00013333333333333334,0.0026333333333333334,-0.00019999999999999998,0.0029333333333333334,0.0,0.0,0.0,0.0,1.0
0.52,-9.999999999999999e-05,3.3333333333333335e-05,-0.00016666666666666666,0.00036666666666666667,0.0,0.0,0.0,0.0,1.0
0.54,-6.666666666666667e-05,0.0026666666666666666,-0.00013333333333333334,0.0030333333333333336,0.0,0.0,0.0,0.0,1.0
0.56,-3.3333333333333335e-05,6.666666666666667e-05,-9.999999999999999e-05,0.0004333333333333333,0.0,0.0,0.0,0.0,1.0
0.58,3.3333333333333335e-05,0.007933333333333334,0.0,0.008333333333333333,0.0,0.0,0.0,0.0,1.0
0.6,6.666666666666667e-05,-0.0051333333333333335,3.3333333333333335e-05,-0.004733333333333333,0.0,0.0,0.0,0.0,1.0
0.62,3.3333333333333335e-05,0.0026999999999999997,3.3333333333333335e-05,0.0031,0.0,0.0,0.0,0.0,1.0
0.64,6.666666666666667e-05,9.999999999999999e-05,6.666666666666667e-05,0.00046666666666666666,0.0,0.0,0.0,0.0,1.0
0.66,9.999999999999999e-05,0.0027333333333333337,9.999999999999999e-05,0.0030666666666666668,0.0,0.0,0.0,0.0,1.0
0.68,0.00013333333333333334,0.00013333333333333334,0.00013333333333333334,0.0004333333333333333,0.0,0.0,0.0,0.0,1.0
0.7,0.0,-0.012966666666666666,0.0,-0.012700000000000001,0.0,0.0,0.0,0.0,1.0
0.72,-0.00016666666666666666,-0.005166666666666667,-0.00016666666666666666,-0.004866666666666667,0.0,0.0,0.0,0.0,1.0
0.74,-0.00019999999999999998,0.0026666666666666666,-0.00019999999999999998,0.0029999999999999996,0.0,0.0,0.0,0.0,1.0
0.76,-0.00016666666666666666,6.666666666666667e-05,-0.00016666666666666666,0.0004333333333333333,0.0,0.0,0.0,0.0,1.0
0.78,-0.00013333333333333334,0.0026999999999999997,-0.00013333333333333334,0.0031,0.0,0.0,0.0,0.0,1.0
0.8,-9.999999999999999e-05,9.999999999999999e-05,-9.999999999999999e-05,0.0005,0.0,0.0,0.0,0.0,1.0
0.82,-3.3333333333333335e-05,0.007966666666666667,0.0,0.0084,0.0,0.0,0.0,0.0,1.0
