State,  Time, Number_of _Trial
0 0 0 0 1 0 0 0	0	0
0.000221074      0.0189      0.0002      0.0188 0.999921        0        0        0	0.02	6
0.000584245      0.0182      0.0006       0.018 0.999684        0        0        0	0.04	3
0.00118947     0.0426     0.0012     0.0422 0.999289        0        0        0	0.06	2
0.00233698     0.0769     0.0024     0.0762 0.998737        0        0        0	0.08	2
0.00412673     0.1016     0.0042     0.1002 0.998027        0        0        0	0.1	2
0.00645894     0.1362     0.0065     0.1338 0.997159        0        0        0	0.12	1
0.00953364      0.171     0.0095      0.167 0.996134        0        0        0	0.14	1
0.013251   0.1961   0.0131   0.1899 0.994951        0        0        0	0.16	2
0.0174114    0.2213    0.0171    0.2122 0.993611        0        0        0	0.18	2
0.0221148    0.2466    0.0216    0.2337 0.992115        0        0        0	0.2	2
0.0273615    0.2819    0.0266    0.2643 0.990461        0        0        0	0.22	1
0.0332518    0.3075    0.0321    0.2841 0.988652        0        0        0	0.24	2
0.039786    0.343   0.0381   0.3127 0.986686        0        0        0	0.26	1
0.0469644    0.3787    0.0446    0.3403 0.984564        0        0        0	0.28	1
0.0548872    0.4145    0.0517    0.3667 0.982287        0        0        0	0.3	1
0.0635551    0.4504    0.0593    0.3917 0.979855        0        0        0	0.32	1
0.0729681    0.4864    0.0674    0.4153 0.977268        0        0        0	0.34	1
0.0830269    0.5226    0.0759    0.4374 0.974527        0        0        0	0.36	1
0.0938317    0.5589    0.0849    0.4579 0.971632        0        0        0	0.38	1
0.105383   0.5953   0.0942   0.4767 0.968583        0        0        0	0.4	1
0.117682   0.6318   0.1039   0.4937 0.965382        0        0        0	0.42	1
0.130728   0.6683   0.1139   0.5089 0.962028        0        0        0	0.44	1
0.144422   0.7049   0.1242   0.5222 0.958522        0        0        0	0.46	1
0.158864   0.7416   0.1348   0.5335 0.954865        0        0        0	0.48	1
0.174056   0.7783   0.1456   0.5427 0.951056        0        0        0	0.5	1
0.189998   0.8151   0.1565   0.5498 0.947098        0        0        0	0.52	1
0.206691   0.8519   0.1675   0.5548 0.942991        0        0        0	0.54	1
0.224134   0.8887   0.1786   0.5577 0.938734        0        0        0	0.56	1
0.242229   0.9255   0.1898   0.5584 0.934329        0        0        0	0.58	1
0.261077   0.9623    0.201   0.5569 0.929776        0        0        0	0.6	1
0.280677   0.9991   0.2121   0.5532 0.925077        0        0        0	0.62	1
0.301032   1.0359   0.2231   0.5473 0.920232        0        0        0	0.64	1
0.322141   1.0726    0.234   0.5392 0.915241        0        0        0	0.66	1
0.344006   1.1093   0.2447   0.5289 0.910106        0        0        0	0.68	1
0.366527   1.1459   0.2552   0.5165 0.904827        0        0        0	0.7	1
0.389805   1.1825   0.2654    0.502 0.899405        0        0        0	0.72	1
0.413841    1.219   0.2753   0.4855 0.893841        0        0        0	0.74	1
0.438537   1.2491   0.2848   0.4607 0.888137        0        0        0	0.76	1
0.463291   1.2299   0.2933   0.3848 0.882291        0        0        0	0.78	1
0.487607   1.2005   0.3001   0.2971 0.876307        0        0        0	0.8	1
0.511284   1.1706   0.3052   0.2078 0.870184        0        0        0	0.82	1
0.534423   1.1403   0.3085   0.1173 0.863923        0        0        0	0.84	1
0.556927   1.1095   0.3099   0.0258 0.857527        0        0        0	0.86	1
0.578795   1.0783   0.3095  -0.0662 0.850995        0        0        0	0.88	1
0.600028   1.0466   0.3073  -0.1584 0.844328        0        0        0	0.9	1
0.620628   1.0145   0.3032  -0.2505 0.837528        0        0        0	0.92	1
0.640596   0.9819   0.2973   -0.342 0.830596        0        0        0	0.94	1
0.659933   0.9488   0.2896  -0.4327 0.823533        0        0        0	0.96	1
0.678539   0.9153     0.28  -0.5221 0.816339        0        0        0	0.98	1
0.696517   0.8814   0.2687  -0.6099 0.809017        0        0        0	1	1
0.713767    0.847   0.2556  -0.6957 0.801567        0        0        0	1.02	1
0.730391   0.8122   0.2408  -0.7792 0.793991        0        0        0	1.04	1
0.746289    0.777   0.2244  -0.8601 0.786289        0        0        0	1.06	1
0.761462   0.7414   0.2064   -0.938 0.778462        0        0        0	1.08	1
0.775913   0.7054   0.1869  -1.0126 0.770513        0        0        0	1.1	1
0.789643    0.669   0.1659  -1.0836 0.762443        0        0        0	1.12	1
0.802652   0.6283   0.1435  -1.1546 0.754252        0        0        0	1.14	1
0.814841   0.5873   0.1197  -1.2215 0.745941        0        0        0	1.16	1
0.826213    0.546   0.0946  -1.2839 0.737513        0        0        0	1.18	1
0.836669   0.5044   0.0683  -1.3415 0.728969        0        0        0	1.2	1
0.846309   0.4625   0.0409  -1.3941 0.720309        0        0        0	1.22	1
