State,  Time, Number_of _Trial
0 0 0 0  1 -0  0  0	0	0
0.000200033   0.0190013      0.0002      0.0189     0.9998 -0.0199987          0          0	0.02	21
0.000200152  -0.0143893      0.0002     -0.0146     0.9992 -0.0399893          0          0	0.04	8
-0.000399411    -0.047964      -0.0004      -0.0482  0.998201 -0.059964         0         0	0.06	6
-0.00119823  -0.0292147     -0.0012     -0.0293   0.996802 -0.0799147          0          0	0.08	4
-0.00189579  -0.0366334     -0.0019     -0.0364   0.995004 -0.0998334          0          0	0.1	5
-0.00269133  -0.0441122     -0.0027     -0.0434  0.992809 -0.119712         0         0	0.12	5
-0.00348395  -0.0342431     -0.0035      -0.033  0.990216 -0.139543         0         0	0.14	4
-0.00407273  -0.0243182     -0.0041     -0.0224  0.987227 -0.159318         0         0	0.16	3
-0.00445628  -0.0143296     -0.0044     -0.0116 0.983844 -0.17903        0        0	0.18	4
-0.00463337  -0.0043693     -0.0045     -0.0007  0.980067 -0.198669         0         0	0.2	3
-0.00460255   0.0056704     -0.0044      0.0102 0.975897 -0.21823        0        0	0.22	3
-0.00436199   0.0157974     -0.0041      0.0211  0.971338 -0.237703         0         0	0.24	3
-0.00450999  -0.0264805     -0.0041     -0.0204   0.96639 -0.257081         0         0	0.26	2
-0.0049445 -0.0165556    -0.0044    -0.0096  0.961055 -0.276356         0         0	0.28	4
-0.00566345  -0.0590202      -0.005     -0.0511 0.955337 -0.29552        0        0	0.3	2
-0.00676453  -0.0492665     -0.0059     -0.0402  0.949235 -0.314567         0         0	0.32	4
-0.00814527  -0.0918871     -0.0071     -0.0815  0.942755 -0.333487         0         0	0.34	2
-0.00990313  -0.0822743     -0.0086     -0.0703  0.935897 -0.352274         0         0	0.36	4
-0.0117354 -0.0988205    -0.0102     -0.085 0.928665 -0.37092        0        0	0.38	1
 -0.013639 -0.0892184    -0.0118    -0.0732  0.921061 -0.389418         0         0	0.4	3
-0.0153111 -0.0795605    -0.0131    -0.0611  0.913089 -0.407761         0         0	0.42	3
-0.0170483 -0.0960395    -0.0145    -0.0749 0.904752 -0.42594        0        0	0.44	1
-0.0188475 -0.0863482    -0.0159    -0.0622  0.896052 -0.443948         0         0	0.46	4
-0.0207051  -0.102779    -0.0173    -0.0754  0.886995 -0.461779         0         0	0.48	1
-0.0232174  -0.145526    -0.0192    -0.1146  0.877583 -0.479426         0         0	0.5	2
-0.0260808   -0.13608    -0.0214    -0.1011 0.867819 -0.49688        0        0	0.52	3
-0.0291913  -0.178936    -0.0238    -0.1396  0.857709 -0.514136         0         0	0.54	2
-0.0332448  -0.221986     -0.027    -0.1777  0.847255 -0.531186         0         0	0.56	2
-0.0376373  -0.212824    -0.0304    -0.1629  0.836463 -0.548024         0         0	0.58	4
-0.0420644  -0.229842    -0.0338    -0.1736  0.825336 -0.564642         0         0	0.6	1
-0.0468215  -0.246835    -0.0374    -0.1836  0.813878 -0.581035         0         0	0.62	1
-0.0517042  -0.237695    -0.0409    -0.1668  0.802096 -0.597195         0         0	0.64	4
-0.0569077  -0.280917    -0.0446    -0.2016  0.789992 -0.613117         0         0	0.66	2
-0.0629272  -0.324293     -0.049    -0.2358  0.777573 -0.628793         0         0	0.68	2
-0.0698577  -0.367818    -0.0541    -0.2693  0.764842 -0.644218         0         0	0.7	2
-0.0776941  -0.411585    -0.0598    -0.3019  0.751806 -0.659385         0         0	0.72	2
-0.0861313  -0.429288    -0.0659    -0.3072  0.738469 -0.674288         0         0	0.74	1
-0.0951639  -0.473221    -0.0723    -0.3376  0.724836 -0.688921         0         0	0.76	2
-0.105086 -0.517279   -0.0793   -0.3668  0.710914 -0.703279         0         0	0.78	2
-0.115393 -0.509056   -0.0864   -0.3423  0.696707 -0.717356         0         0	0.8	3
-0.125779 -0.526946   -0.0933   -0.3425  0.682221 -0.731146         0         0	0.82	1
-0.136537 -0.544743   -0.1001   -0.3414  0.667463 -0.744643         0         0	0.84	1
-0.147562 -0.562542   -0.1069   -0.3389  0.652438 -0.757842         0         0	0.86	1
-0.158749 -0.554139   -0.1134   -0.3089  0.637151 -0.770739         0         0	0.88	4
 -0.16999 -0.571827   -0.1195   -0.3037   0.62161 -0.783327         0         0	0.9	1
 -0.18158 -0.589501   -0.1255   -0.2973   0.60582 -0.795601         0         0	0.92	1
-0.193512 -0.607058   -0.1314   -0.2897  0.589788 -0.807558         0         0	0.94	1
 -0.20558 -0.598391   -0.1368   -0.2547   0.57352 -0.819191         0         0	0.96	3
-0.217477 -0.589597   -0.1415   -0.2185  0.557023 -0.830497         0         0	0.98	3
-0.229397 -0.606771   -0.1458   -0.2075  0.540303 -0.841471         0         0	1	1
-0.241734 -0.623908   -0.1498   -0.1956  0.523366 -0.852108         0         0	1.02	1
-0.254379 -0.641004   -0.1536   -0.1829  0.506221 -0.862404         0         0	1.04	1
-0.267128 -0.631755   -0.1569   -0.1432  0.488872 -0.872355         0         0	1.06	4
-0.280171 -0.674758   -0.1599   -0.1552  0.471329 -0.881958         0         0	1.08	2
-0.293803 -0.691607   -0.1629   -0.1404  0.453597 -0.891207         0         0	1.1	1
-0.307817   -0.7084   -0.1656    -0.125 0.435683  -0.9001        0        0	1.12	1
-0.322405 -0.748333   -0.1682   -0.1322  0.417595 -0.908633         0         0	1.14	2
 -0.33726 -0.735903   -0.1704   -0.0865   0.39934 -0.916803         0         0	1.16	3
-0.352075 -0.749406   -0.1719   -0.0665  0.380925 -0.924606         0         0	1.18	1
-0.367242 -0.762839    -0.173   -0.0461  0.362358 -0.932039         0         0	1.2	1
-0.382854 -0.802399    -0.174   -0.0516  0.343646 -0.939099         0         0	1.22	2
-0.399303 -0.841984   -0.1751    -0.057  0.324797 -0.945784         0         0	1.24	2
-0.415982  -0.82919   -0.1758   -0.0097 0.305817 -0.95209        0        0	1.26	3
-0.432984 -0.868616    -0.176   -0.0146  0.286716 -0.958016         0         0	1.28	2
-0.450501 -0.881758   -0.1761    0.0068  0.267499 -0.963558         0         0	1.3	1
-0.468524 -0.921115    -0.176     0.002  0.248176 -0.968715         0         0	1.32	2
-0.486846 -0.907984   -0.1755    0.0496  0.228753 -0.973484         0         0	1.34	3
-0.505161 -0.920864   -0.1743    0.0711  0.209239 -0.977864         0         0	1.36	1
-0.523658 -0.933653   -0.1727    0.0924  0.189642 -0.981853         0         0	1.38	1
-0.542232  -0.92005   -0.1704    0.1396 0.169968 -0.98545        0        0	1.4	3
-0.560474 -0.906252   -0.1671    0.1865  0.150226 -0.988652         0         0	1.42	4
-0.578676 -0.918458   -0.1632    0.2067  0.130424 -0.991458         0         0	1.44	1
-0.597129 -0.930568   -0.1589    0.2262  0.110571 -0.993868         0         0	1.46	1
-0.615828 -0.942581   -0.1542    0.2449 0.0906724 -0.995881         0         0	1.48	1
-0.635062 -0.980695   -0.1494    0.2366  0.070738 -0.997495         0         0	1.5	2
-0.654525  -0.96641   -0.1442    0.2797 0.0507753  -0.99871         0         0	1.52	4
-0.674008 -0.978126   -0.1384    0.2957 0.0307923 -0.999526         0         0	1.54	1
-0.693703 -0.989742   -0.1323    0.3106  0.010797 -0.999942         0         0	1.56	1
-0.713603  -1.00136   -0.1259    0.3244 -0.00920263   -0.999958           0           0	1.58	1
-0.733699  -1.01287   -0.1193    0.3369 -0.0291986  -0.999574          0          0	1.6	1
-0.754283  -1.05059   -0.1127     0.322 -0.0491829   -0.99879          0          0	1.62	2
-0.775147  -1.03591   -0.1059    0.3581 -0.0691475  -0.997606          0          0	1.64	3
-0.795984  -1.04722   -0.0986    0.3668 -0.0890844  -0.996024          0          0	1.66	1
-0.817086  -1.05854   -0.0912    0.3741 -0.108986 -0.994043         0         0	1.68	1
-0.838343  -1.06986   -0.0837      0.38 -0.128843 -0.991665         0         0	1.7	1
-0.86015 -1.10739  -0.0763   0.3582 -0.14865 -0.98889        0        0	1.72	2
-0.882196  -1.09252   -0.0688    0.3873 -0.168396 -0.985719         0         0	1.74	3
-0.904376  -1.12995   -0.0613    0.3626 -0.188076 -0.982155         0         0	1.76	2
-0.92708  -1.1413   -0.054   0.3626  -0.20768 -0.978197         0         0	1.78	1
-0.950001  -1.15265   -0.0468    0.3611 -0.227201 -0.973848         0         0	1.8	1
-0.973431  -1.19021   -0.0399     0.332 -0.246631 -0.969109         0         0	1.82	2
-0.997563  -1.22798   -0.0336    0.3014 -0.265963 -0.963983         0         0	1.84	2
-1.02199 -1.21347  -0.0274   0.3219 -0.285188 -0.958472         0         0	1.86	3
 -1.0464 -1.22508   -0.021   0.3151 -0.304299 -0.952577         0         0	1.88	1
-1.07099  -1.2367  -0.0148    0.307 -0.323288 -0.946301         0         0	1.9	1
-1.09585 -1.24835  -0.0088   0.2976 -0.342148 -0.939646         0         0	1.92	1
-1.12117 -1.28632  -0.0032   0.2608 -0.360872 -0.932615         0         0	1.94	2
-1.14705 -1.29821   0.0019    0.249 -0.379451 -0.925212         0         0	1.96	1
-1.17318 -1.31014   0.0068   0.2362 -0.397878 -0.917438         0         0	1.98	5
-1.19955  -1.3222   0.0114   0.2224 -0.416146 -0.909298         0         0	2	1
-1.22615 -1.33429   0.0157   0.2076 -0.434247 -0.900794         0         0	2.02	1
-1.25297 -1.34643   0.0197    0.192 -0.452175 -0.891929         0         0	2.04	1
-1.28002 -1.35871   0.0234   0.1755 -0.469922 -0.882708         0         0	2.06	1
-1.30728 -1.37103   0.0267   0.1582 -0.487481 -0.873134         0         0	2.08	1
-1.33504 -1.40971   0.0294    0.114 -0.504845  -0.86321         0         0	2.1	2
-1.36311 -1.39614   0.0318   0.1216 -0.522007 -0.852941         0         0	2.12	3
-1.39116 -1.40953    0.034   0.1017  -0.53896 -0.842331         0         0	2.14	1
 -1.4195 -1.42308   0.0358   0.0813 -0.555698 -0.831384         0         0	2.16	1
-1.44811  -1.4367   0.0372   0.0605 -0.572213 -0.820105         0         0	2.18	1
-1.4772 -1.4767  0.0379  0.0132   -0.5885 -0.808497         0         0	2.2	2
-1.50715 -1.51687   0.0377  -0.0344 -0.604551 -0.796566         0         0	2.22	2
-1.53736 -1.50482   0.0371  -0.0297  -0.62036 -0.784317         0         0	2.24	3
-1.56762 -1.51895   0.0363  -0.0511 -0.635922 -0.771754         0         0	2.26	1
-1.59813 -1.53328   0.0351  -0.0724 -0.651229 -0.758882         0         0	2.28	1
-1.62897 -1.54771   0.0334  -0.0935 -0.666275 -0.745706         0         0	2.3	1
-1.66035 -1.58843   0.0311  -0.1406 -0.681055 -0.732232         0         0	2.32	2
-1.69256 -1.62937   0.0278  -0.1873 -0.695562 -0.718466         0         0	2.34	2
-1.72499 -1.61811   0.0241  -0.1811 -0.709791 -0.704412         0         0	2.36	3
-1.75754 -1.63308   0.0203  -0.2004 -0.723737 -0.690076         0         0	2.38	1
-1.79039 -1.64806   0.0161   -0.219 -0.737393 -0.675464         0         0	2.4	1
-1.82355 -1.66318   0.0115  -0.2368 -0.750754 -0.660582         0         0	2.42	1
-1.85701 -1.67834   0.0066  -0.2538 -0.763814 -0.645436         0         0	2.44	1
-1.89077 -1.69363   0.0014  -0.2699 -0.776569 -0.630032         0         0	2.46	1
-1.92501 -1.73518  -0.0044  -0.3112 -0.789014 -0.614376         0         0	2.48	2
-1.95964 -1.72447  -0.0105  -0.2991 -0.801143 -0.598473         0         0	2.5	3
-1.99425 -1.73993  -0.0166  -0.3119 -0.812951 -0.582332         0         0	2.52	1
-2.02923 -1.75546   -0.023  -0.3236 -0.824434 -0.565958         0         0	2.54	1
-2.06449 -1.77106  -0.0296  -0.3341 -0.835588 -0.549357         0         0	2.56	1
-2.10011 -1.78674  -0.0364  -0.3433 -0.846407 -0.532536         0         0	2.58	1
-2.13599  -1.8024  -0.0433  -0.3512 -0.856888 -0.515503         0         0	2.6	1
-2.17223 -1.81816  -0.0504  -0.3578 -0.867026 -0.498263         0         0	2.62	1
-2.20852 -1.80772  -0.0573  -0.3368 -0.876817 -0.480824         0         0	2.64	4
-2.24506 -1.84959  -0.0643  -0.3668 -0.886258 -0.463193         0         0	2.66	2
-2.28224 -1.86538  -0.0717  -0.3693 -0.895343 -0.445376         0         0	2.68	1
-2.31967 -1.88118  -0.0791  -0.3703 -0.904071 -0.427382         0         0	2.7	1
-2.35744 -1.89702  -0.0865  -0.3699 -0.912438 -0.409216         0         0	2.72	1
-2.39554 -1.91279  -0.0939   -0.368 -0.920439 -0.390887         0         0	2.74	1
-2.43397  -1.9286  -0.1012  -0.3647 -0.928072 -0.372401         0         0	2.76	1
-2.47273 -1.94437  -0.1084  -0.3599 -0.935334 -0.353766         0         0	2.78	1
