State,  Time, Number_of _Trial
0 0 0 0 0 0 0 0  1 -0  0  1  1 -0  0  1	0	0
 5.96046e-08  -0.00479867 -1.33365e-06  -0.00470001  5.96046e-08   0.00470133 -1.33365e-06   0.00470006     0.9998 -0.0199987  0.0199987     0.9998     0.9998 -0.0199987  0.0199987     0.9998	0.02	8
 0.000100136    0.0166107  8.93362e-05    0.0167001 -9.98974e-05   -0.0167893 -0.000110667   -0.0166999     0.9992 -0.0399893  0.0399893     0.9992     0.9992 -0.0399893  0.0399893     0.9992	0.04	8
 0.000600576     0.038136  0.000664007    0.0382006 -0.000399411    -0.012164 -0.000435993   -0.0119995  0.998201 -0.059964  0.059964  0.998201  0.998201 -0.059964  0.059964  0.998201	0.06	10
  0.00130177    0.0335853   0.00141469    0.0334018 -0.000598252  -0.00751469  -0.00058531  -0.00719821   0.996802 -0.0799147  0.0799147   0.996802   0.996802 -0.0799147  0.0799147   0.996802	0.08	12
  0.00240421    0.0814666   0.00253341    0.0809042 -0.000695825  -0.00283342 -0.000666581  -0.00239581   0.995004 -0.0998334  0.0998334   0.995004   0.995004 -0.0998334  0.0998334   0.995004	0.1	9
  0.00420868     0.103388    0.0044122     0.102109 -0.000991344   -0.0243122 -0.000887804   -0.0236914  0.992809 -0.119712  0.119712  0.992809  0.992809 -0.119712  0.119712  0.992809	0.12	12
 0.00671601    0.151557  0.00694311    0.149216 -0.00138396  -0.0196431  -0.0013569  -0.0188839  0.990216 -0.139543  0.139543  0.990216  0.990216 -0.139543  0.139543  0.990216	0.14	9
0.00992727   0.173782  0.0101182   0.169727 -0.0017727 -0.0150182 -0.0016818 -0.0139727  0.987227 -0.159318  0.159318  0.987227  0.987227 -0.159318  0.159318  0.987227	0.16	13
  0.0136437     0.19607   0.0137296    0.189744  -0.0020563  -0.0103296 -0.00187044 -0.00895631 0.983844 -0.17903  0.17903 0.983844 0.983844 -0.17903  0.17903 0.983844	0.18	11
  0.0180666    0.244731   0.0179693    0.235267 -0.00243336  -0.0318693 -0.00223069  -0.0300334  0.980067 -0.198669  0.198669  0.980067  0.980067 -0.198669  0.198669  0.980067	0.2	7
  0.0231975     0.26737   0.0228296    0.253897 -0.00330251  -0.0535296  -0.0030704  -0.0511025 0.975897 -0.21823  0.21823 0.975897 0.975897 -0.21823  0.21823 0.975897	0.22	8
   0.028538    0.263897   0.0278026    0.245438 -0.00436199  -0.0490026  -0.0039974   -0.045862  0.971338 -0.237703  0.237703  0.971338  0.971338 -0.237703  0.237703  0.971338	0.24	8
  0.0337901    0.260319   0.0325805     0.23599 -0.00530994  -0.0444805 -0.00481948  -0.0405099   0.96639 -0.257081  0.257081   0.96639   0.96639 -0.257081  0.257081   0.96639	0.26	12
  0.0392555    0.282944   0.0374556    0.251755 -0.00614452  -0.0399556 -0.00554436  -0.0349445  0.961055 -0.276356  0.276356  0.961055  0.961055 -0.276356  0.276356  0.961055	0.28	11
  0.0454366     0.33188   0.0429202    0.292837 -0.00686347  -0.0354202 -0.00617981  -0.0291635 0.955337 -0.29552  0.29552 0.955337 0.955337 -0.29552  0.29552 0.955337	0.3	9
  0.0525355    0.381033   0.0491666    0.332935 -0.00756454  -0.0307665 -0.00673345  -0.0232645  0.949235 -0.314567  0.314567  0.949235  0.949235 -0.314567  0.314567  0.949235	0.32	9
  0.0603547    0.404113   0.0559871    0.345755 -0.00814527  -0.0260871 -0.00711289  -0.0172453  0.942755 -0.333487  0.333487  0.942755  0.942755 -0.333487  0.333487  0.942755	0.34	10
  0.0688968    0.453526   0.0632742    0.383497 -0.00890315  -0.0476742 -0.00762576  -0.0374032  0.935897 -0.352274  0.352274  0.935897  0.935897 -0.352274  0.352274  0.935897	0.36	11
  0.0784646    0.503079   0.0713205    0.419865  -0.0100353  -0.0693205 -0.00857952  -0.0574353 0.928665 -0.37092  0.37092 0.928665 0.928665 -0.37092  0.37092 0.928665	0.38	11
   0.089061    0.552882   0.0801184    0.454761   -0.011639  -0.0911184 -0.00988162   -0.077339  0.921061 -0.389418  0.389418  0.921061  0.921061 -0.389418  0.389418  0.921061	0.4	11
  0.100389   0.576639  0.0892605   0.461889  -0.013411 -0.0867605 -0.0113395  -0.070911  0.913089 -0.407761  0.407761  0.913089  0.913089 -0.407761  0.407761  0.913089	0.42	13
  0.111852    0.57416  0.0983395   0.440952 -0.0151483 -0.0823395 -0.0126605 -0.0641483 0.904752 -0.42594  0.42594 0.904752 0.904752 -0.42594  0.42594 0.904752	0.44	12
  0.123553   0.597752   0.107148   0.444452 -0.0167475 -0.0779482 -0.0138518 -0.0571475  0.896052 -0.443948  0.443948  0.896052  0.896052 -0.443948  0.443948  0.896052	0.46	10
  0.135995   0.647621   0.116279   0.472395 -0.0183051 -0.0734792 -0.0149207 -0.0498051  0.886995 -0.461779  0.461779  0.886995  0.886995 -0.461779  0.461779  0.886995	0.48	9
  0.149483   0.697674   0.126026   0.498683 -0.0197175 -0.0689256 -0.0158744 -0.0423175  0.877583 -0.479426  0.479426  0.877583  0.877583 -0.479426  0.479426  0.877583	0.5	9
  0.163719    0.72162    0.13598   0.496919 -0.0210809 -0.0643802 -0.0166198 -0.0345808 0.867819 -0.49688  0.49688 0.867819 0.867819 -0.49688  0.49688 0.867819	0.52	13
  0.178609   0.771764   0.146136   0.519409 -0.0222913  -0.059836 -0.0172639 -0.0266913  0.857709 -0.514136  0.514136  0.857709  0.857709 -0.514136  0.514136  0.857709	0.54	9
  0.194255   0.795814   0.156486   0.513755 -0.0234449 -0.0551862 -0.0177138 -0.0186449  0.847255 -0.531186  0.531186  0.847255  0.847255 -0.531186  0.531186  0.847255	0.56	10
  0.210663   0.845976   0.166924   0.532263 -0.0247373  -0.076724  -0.018276 -0.0366373  0.836463 -0.548024  0.548024  0.836463  0.836463 -0.548024  0.548024  0.836463	0.58	11
  0.227836   0.870058   0.177442   0.522536 -0.0262644 -0.0721425 -0.0189576 -0.0283644  0.825336 -0.564642  0.564642  0.825336  0.825336 -0.564642  0.564642  0.825336	0.6	10
  0.245479   0.894065   0.187735   0.510678 -0.0276215 -0.0675352 -0.0194649 -0.0200215  0.813878 -0.581035  0.581035  0.813878  0.813878 -0.581035  0.581035  0.813878	0.62	10
   0.263796    0.937105    0.197995    0.515896  -0.0289041  -0.0556954  -0.0197046 -0.00440413  0.802096 -0.597195  0.597195  0.802096  0.802096 -0.597195  0.597195  0.802096	0.64	9
  0.282992   0.980183   0.208317   0.519092 -0.0299077 -0.0438168 -0.0196832  0.0112923  0.789992 -0.613117  0.613117  0.789992  0.789992 -0.613117  0.613117  0.789992	0.66	9
  0.302473   0.970807   0.218193   0.467873 -0.0306272  -0.031893  -0.019307  0.0270728  0.777573 -0.628793  0.628793  0.777573  0.777573 -0.628793  0.628793  0.777573	0.68	11
  0.321842   0.961182   0.227018   0.414542 -0.0311577 -0.0198177 -0.0185823  0.0428423  0.764842 -0.644218  0.644218  0.764842  0.764842 -0.644218  0.644218  0.764842	0.7	11
  0.341006   0.951215   0.234785   0.359306 -0.0316941 -0.0338846 -0.0178154  0.0323058  0.751806 -0.659385  0.659385  0.751806  0.751806 -0.659385  0.659385  0.751806	0.72	8
  0.359969   0.941012   0.241388   0.302369 -0.0322313 -0.0217878 -0.0170122  0.0477687  0.738469 -0.674288  0.674288  0.738469  0.738469 -0.674288  0.674288  0.738469	0.74	11
  0.378636   0.930479   0.246821   0.243936 -0.0327639 -0.0359213 -0.0161787  0.0369361  0.724836 -0.688921  0.688921  0.724836  0.724836 -0.688921  0.688921  0.724836	0.76	12
  0.397114   0.919721   0.251079   0.184314 -0.0335863 -0.0500793 -0.0155208  0.0259137  0.710914 -0.703279  0.703279  0.710914  0.710914 -0.703279  0.703279  0.710914	0.78	12
  0.415907   0.961044   0.254656   0.176007 -0.0344931 -0.0380559 -0.0148441  0.0409069  0.696707 -0.717356  0.717356  0.696707  0.696707 -0.717356  0.717356  0.696707	0.8	13
  0.435521    1.00235   0.258046   0.167021 -0.0351785 -0.0259457 -0.0138543  0.0558214  0.682221 -0.731146  0.731146  0.682221  0.682221 -0.731146  0.731146  0.682221	0.82	14
 0.455463  0.991157  0.260743  0.104963 -0.035837 -0.039943 -0.012857  0.044363  0.667463 -0.744643  0.744643  0.667463  0.667463 -0.744643  0.744643  0.667463	0.84	12
