Time,State0,State1,State2,State3,State4,State5,State6,State7,Trial
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02,-6.666666666666667e-05,-0.007866666666666666,-6.666666666666667e-05,-0.007866666666666666,0.0,0.0,0.0,0.0,2.3333333333333335
0.04,-9.999999999999999e-05,0.0052,-9.999999999999999e-05,0.005233333333333333,0.0,0.0,0.0,0.0,1.0
0.06,-6.666666666666667e-05,-0.0026333333333333334,-6.666666666666667e-05,-0.0026,0.0,0.0,0.0,0.0,1.0
0.08,-9.999999999999999e-05,-3.3333333333333335e-05,-9.999999999999999e-05,3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.1,3.3333333333333335e-05,0.013066666666666666,3.3333333333333335e-05,0.013166666666666667,0.0,0.0,0.0,0.0,1.0
0.12,0.00023333333333333333,0.005266666666666667,0.00023333333333333333,0.005333333333333333,0.0,0.0,0.0,0.0,1.0
0.14,0.0003,0.0026666666666666666,0.0003,0.0026666666666666666,0.0,0.0,0.0,0.0,1.0
0.16,0.00023333333333333333,-0.010433333333333334,0.00023333333333333333,-0.0105,0.0,0.0,0.0,0.0,1.0
0.18,0.00016666666666666666,0.0026333333333333334,0.00016666666666666666,0.002533333333333333,0.0,0.0,0.0,0.0,1.0
0.2,9.999999999999999e-05,-0.010466666666666666,9.999999999999999e-05,-0.0106,0.0,0.0,0.0,0.0,1.0
0.22,-3.3333333333333335e-05,-0.0026666666666666666,-3.3333333333333335e-05,-0.0028,0.0,0.0,0.0,0.0,1.0
0.24,-6.666666666666667e-05,-6.666666666666667e-05,-6.666666666666667e-05,-0.00016666666666666666,0.0,0.0,0.0,0.0,1.0
0.26,-9.999999999999999e-05,-0.0026999999999999997,-9.999999999999999e-05,-0.002766666666666667,0.0,0.0,0.0,0.0,1.0
0.28,-0.00013333333333333334,-9.999999999999999e-05,-0.00013333333333333334,-0.00013333333333333334,0.0,0.0,0.0,0.0,1.0
0.3,0.0,0.013,0.0,0.013,0.0,0.0,0.0,0.0,1.0
0.32,0.00016666666666666666,0.0052,0.00016666666666666666,0.005166666666666667,0.0,0.0,0.0,0.0,1.0
0.34,0.00023333333333333333,0.0026,0.00023333333333333333,0.002533333333333333,0.0,0.0,0.0,0.0,1.0
0.36,0.00016666666666666666,-0.0105,0.00016666666666666666,-0.0106,0.0,0.0,0.0,0.0,1.0
0.38,9.999999999999999e-05,0.0025666666666666667,9.999999999999999e-05,0.0024333333333333334,0.0,0.0,0.0,0.0,1.0
0.4,0.00013333333333333334,-3.3333333333333335e-05,0.00013333333333333334,-0.00019999999999999998,0.0,0.0,0.0,0.0,1.0
0.42,0.0,-0.013133333333333332,0.0,-0.013333333333333334,0.0,0.0,0.0,0.0,1.0
0.44,-0.00019999999999999998,-0.005333333333333333,-0.00019999999999999998,-0.0055000000000000005,0.0,0.0,0.0,0.0,1.0
0.46,-0.0002666666666666667,-0.0027333333333333337,-0.0003,-0.0028666666666666667,0.0,0.0,0.0,0.0,1.0
0.48,-0.00019999999999999998,0.010366666666666666,-0.00023333333333333333,0.0103,0.0,0.0,0.0,0.0,1.0
0.5,-0.00013333333333333334,-0.0026999999999999997,-0.00016666666666666666,-0.0027333333333333337,0.0,0.0,0.0,0.0,1.0
0.52,-9.999999999999999e-05,0.005166666666666667,-0.00013333333333333334,0.005166666666666667,0.0,0.0,0.0,0.0,1.0
0.54,-6.666666666666667e-05,-0.0026666666666666666,-9.999999999999999e-05,-0.0026666666666666666,0.0,0.0,0.0,0.0,1.0
0.56,-9.999999999999999e-05,-6.666666666666667e-05,-0.00013333333333333334,-3.3333333333333335e-05,0.0,0.0,0.0,0.0,1.0
0.58,3.3333333333333335e-05,0.013033333333333334,0.0,0.0131,0.0,0.0,0.0,0.0,1.0
0.6,0.00019999999999999998,0.005233333333333333,0.00019999999999999998,0.005266666666666667,0.0,0.0,0.0,0.0,1.0
0.62,0.0002666666666666667,0.0026333333333333334,0.0002666666666666667,0.0026333333333333334,0.0,0.0,0.0,0.0,1.0
0.64,0.00019999999999999998,-0.010466666666666666,0.00019999999999999998,-0.0105,0.0,0.0,0.0,0.0,1.0
0.66,0.00013333333333333334,0.0026,0.00013333333333333334,0.002533333333333333,0.0,0.0,0.0,0.0,1.0
0.68,6.666666666666667e-05,-0.0105,6.666666666666667e-05,-0.0106,0.0,0.0,0.0,0.0,1.0
0.7,-6.666666666666667e-05,-0.0026999999999999997,-6.666666666666667e-05,-0.002766666666666667,0.0,0.0,0.0,0.0,1.0
0.72,-9.999999999999999e-05,-9.999999999999999e-05,-9.999999999999999e-05,-0.00013333333333333334,0.0,0.0,0.0,0.0,1.0
0.74,3.3333333333333335e-05,0.013,3.3333333333333335e-05,0.013,0.0,0.0,0.0,0.0,1.0
0.76,0.00019999999999999998,0.0052,0.00019999999999999998,0.005166666666666667,0.0,0.0,0.0,0.0,1.0
0.78,0.0002666666666666667,0.0026,0.0002666666666666667,0.002533333333333333,0.0,0.0,0.0,0.0,1.0
0.8,0.00019999999999999998,-0.0105,0.00019999999999999998,-0.0106,0.0,0.0,0.0,0.0,1.0
0.82,0.00013333333333333334,0.0025666666666666667,0.00013333333333333334,0.0024333333333333334,0.0,0.0,0.0,0.0,1.0
0.84,6.666666666666667e-05,-0.010533333333333334,6.666666666666667e-05,-0.0107,0.0,0.0,0.0,0.0,1.0
0.86,-6.666666666666667e-05,-0.0027333333333333337,-6.666666666666667e-05,-0.0028666666666666667,0.0,0.0,0.0,0.0,1.0
0.88,-9.999999999999999e-05,-0.00013333333333333334,-9.999999999999999e-05,-0.00023333333333333333,0.0,0.0,0.0,0.0,1.0
0.9,3.3333333333333335e-05,0.012966666666666666,3.3333333333333335e-05,0.0129,0.0,0.0,0.0,0.0,1.0
0.92,0.00019999999999999998,0.005166666666666667,0.00019999999999999998,0.005066666666666666,0.0,0.0,0.0,0.0,1.0
0.94,0.0002666666666666667,0.0025666666666666667,0.0002666666666666667,0.0024333333333333334,0.0,0.0,0.0,0.0,1.0
0.96,0.00019999999999999998,-0.010533333333333334,0.00019999999999999998,-0.0107,0.0,0.0,0.0,0.0,1.0
0.98,0.00013333333333333334,0.002533333333333333,9.999999999999999e-05,0.0023333333333333335,0.0,0.0,0.0,0.0,1.0
1.0,6.666666666666667e-05,-0.010566666666666667,0.0,-0.010799999999999999,0.0,0.0,0.0,0.0,1.0
1.02,-6.667766666666667e-05,-0.002766666666666667,-0.00013333333333333334,-0.0029666666666666665,1.0,0.0,0.0,0.0,1.0
1.04,0.00013333533333333334,0.020833333333333332,6.66666666666667e-05,0.020599999999999997,1.0,0.0,0.0,0.0,1.0
1.06,0.0007666746666666666,0.044566666666666664,0.0007,0.044233333333333326,1.0,0.0,0.0,0.0,1.0
1.08,0.0019000333333333331,0.0684,0.0018333333333333333,0.06783333333333334,1.0,0.0,0.0,0.0,1.0
1.1,0.0035000033333333334,0.09233333333333334,0.0034333333333333334,0.09123333333333333,1.0,0.0,0.0,0.0,1.0
1.12,0.005600036666666666,0.11636666666666667,0.005466666666666666,0.1144,1.0,0.0,0.0,0.0,1.0
1.14,0.008200033333333334,0.14049999999999999,0.007966666666666667,0.13726666666666665,1.0,0.0,0.0,0.0,1.0
1.16,0.011233333333333333,0.16479999999999997,0.010966666666666666,0.15969999999999998,1.0,0.0,0.0,0.0,1.0
1.18,0.014766666666666666,0.1892,0.014366666666666666,0.18159999999999998,1.0,0.0,0.0,0.0,1.0
1.2,0.0188,0.21373333333333333,0.018166666666666664,0.2029,1.0,0.0,0.0,0.0,1.0
1.22,0.02333333333333333,0.2383666666666667,0.022466666666666666,0.22356666666666666,1.0,0.0,0.0,0.0,1.0
1.24,0.028333433333333335,0.26309999999999995,0.027133333333333332,0.24339999999999998,1.0,0.0,0.0,0.0,1.0
1.26,0.03383333333333333,0.2879333333333333,0.0322,0.26243333333333335,1.0,0.0,0.0,0.0,1.0
1.28,0.03983333333333333,0.31283333333333335,0.03766666666666667,0.28046666666666664,1.0,0.0,0.0,0.0,1.0
1.3,0.04633333333333334,0.3378333333333334,0.04343333333333333,0.29746666666666666,1.0,0.0,0.0,0.0,1.0
1.32,0.05333333333333334,0.36293333333333333,0.04950000000000001,0.31343333333333334,1.0,0.0,0.0,0.0,1.0
1.34,0.06083333333333333,0.3880666666666666,0.055933333333333335,0.3282333333333333,1.0,0.0,0.0,0.0,1.0
1.36,0.06883333333333334,0.41326666666666667,0.0626,0.34179999999999994,1.0,0.0,0.0,0.0,1.0
1.38,0.07736666666666667,0.4385666666666666,0.06956666666666667,0.35413333333333336,1.0,0.0,0.0,0.0,1.0
1.4,0.08639999999999999,0.46390000000000003,0.0768,0.36516666666666664,1.0,0.0,0.0,0.0,1.0
1.42,0.09593333333333333,0.4893,0.08423333333333333,0.3748,1.0,0.0,0.0,0.0,1.0
1.44,0.10596666666666667,0.5147333333333334,0.09183333333333332,0.38293333333333335,1.0,0.0,0.0,0.0,1.0
1.46,0.11649999999999999,0.5402333333333333,0.09956666666666668,0.38963333333333333,1.0,0.0,0.0,0.0,1.0
1.48,0.12753333333333336,0.5657333333333333,0.1074,0.3948333333333333,1.0,0.0,0.0,0.0,1.0
