State,  Time, Number_of _Trial
0 0 0 0 0 0 0 0	0	0
      0 -0.0021       0 -0.0021 0 0 0 0	0.02	10
-0.0002 -0.0141 -0.0002 -0.0141 0 0 0 0	0.04	2
-0.0004 -0.0065 -0.0004 -0.0064 0 0 0 0	0.06	1
-0.0004   0.011 -0.0004  0.0112 0 0 0 0	0.08	1
-0.0004 -0.0107 -0.0004 -0.0105 0 0 0 0	0.1	1
-0.0004  0.0068 -0.0004  0.0071 0 0 0 0	0.12	1
-0.0003  0.0078 -0.0002  0.0082 0 0 0 0	0.14	1
-0.0001  0.0088       0  0.0092 0 0 0 0	0.16	1
0.0001 0.0098 0.0002 0.0102 0 0 0 0	0.18	1
 0.0001 -0.0089  0.0002 -0.0085 0 0 0 0	0.2	1
-0.0001  -0.008       0 -0.0076 0 0 0 0	0.22	1
-0.0001  0.0126  0.0001   0.013 0 0 0 0	0.24	1
      0  -0.006  0.0002 -0.0057 0 0 0 0	0.26	1
-0.0002 -0.0114       0 -0.0111 0 0 0 0	0.28	1
-0.0003  0.0029 -0.0001  0.0032 0 0 0 0	0.3	1
-0.0002  0.0074       0  0.0077 0 0 0 0	0.32	1
-0.0001  0.0021  0.0001  0.0024 0 0 0 0	0.34	1
     0 0.0066 0.0002 0.0069 0 0 0 0	0.36	1
0.0002 0.0088 0.0004 0.0091 0 0 0 0	0.38	1
0.0003 0.0012 0.0005 0.0014 0 0 0 0	0.4	1
 0.0001 -0.0163  0.0004 -0.0162 0 0 0 0	0.42	1
-0.0001 -0.0044  0.0002 -0.0043 0 0 0 0	0.44	1
-0.0001  0.0071  0.0002  0.0072 0 0 0 0	0.46	1
0.0001 0.0089 0.0004 0.0089 0 0 0 0	0.48	1
0.0002 0.0008 0.0005 0.0007 0 0 0 0	0.5	1
 0.0001 -0.0073  0.0004 -0.0075 0 0 0 0	0.52	1
-0.0001 -0.0103  0.0002 -0.0105 0 0 0 0	0.54	1
-0.0001  0.0064  0.0002  0.0062 0 0 0 0	0.56	1
     0 0.0035 0.0003 0.0032 0 0 0 0	0.58	1
-0.0001 -0.0093  0.0002 -0.0096 0 0 0 0	0.6	1
-0.0002  0.0042  0.0001  0.0038 0 0 0 0	0.62	1
-0.0003 -0.0118       0 -0.0122 0 0 0 0	0.64	1
-0.0004  0.0017 -0.0001  0.0013 0 0 0 0	0.66	1
-0.0003  0.0054       0   0.005 0 0 0 0	0.68	1
-0.0004 -0.0106 -0.0001  -0.011 0 0 0 0	0.7	1
-0.0004  0.0134 -0.0001   0.013 0 0 0 0	0.72	1
-0.0003 -0.0019       0 -0.0022 0 0 0 0	0.74	1
-0.0001  0.0221  0.0002  0.0218 0 0 0 0	0.76	1
 0.0001 -0.0029  0.0004 -0.0033 0 0 0 0	0.78	1
0.0002 0.0113 0.0005 0.0108 0 0 0 0	0.8	1
 0.0002 -0.0084  0.0005 -0.0091 0 0 0 0	0.82	1
      0 -0.0086  0.0003 -0.0094 0 0 0 0	0.84	1
     0 0.0109 0.0003   0.01 0 0 0 0	0.86	1
      0 -0.0079  0.0003 -0.0089 0 0 0 0	0.88	1
     0 0.0125 0.0003 0.0114 0 0 0 0	0.9	1
 0.0001 -0.0063  0.0003 -0.0075 0 0 0 0	0.92	1
      0 -0.0056  0.0002 -0.0068 0 0 0 0	0.94	1
-0.0001 -0.0049  0.0001 -0.0061 0 0 0 0	0.96	1
-0.0002 -0.0029       0 -0.0041 0 0 0 0	0.98	1
     0 0.0188 0.0001 0.0176 0 0 0 0	1	1
0.000200033      0.0062      0.0003      0.0049 1 0 0 0	1.02	1
0.00060004     0.0329     0.0007     0.0315 1 0 0 0	1.04	1
0.00150001     0.0597     0.0016     0.0581 1 0 0 0	1.06	1
0.00300002     0.0866      0.003     0.0846 1 0 0 0	1.08	1
0.00500005     0.1137      0.005     0.1109 1 0 0 0	1.1	1
0.00750005     0.1409     0.0075     0.1369 1 0 0 0	1.12	1
0.0106 0.1682 0.0105 0.1625 1 0 0 0	1.14	1
0.0142 0.1957  0.014 0.1876 1 0 0 0	1.16	1
0.0184 0.2233  0.018  0.212 1 0 0 0	1.18	1
0.0231 0.2456 0.0224 0.2303 1 0 0 0	1.2	1
0.0282 0.2679 0.0272 0.2478 1 0 0 0	1.22	1
0.0338 0.2903 0.0323 0.2644 1 0 0 0	1.24	1
0.0398 0.3128 0.0377   0.28 1 0 0 0	1.26	1
0.0463001    0.3354    0.0434    0.2946 1 0 0 0	1.28	1
